time,trial,gameplay?, 1 (x y rot), 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28,
378.186005 , 3 , true , 13668.31543 1586.409546 -113.395157,4280.82373 13290.923828 -104.713791,2390.334961 -1438.806274 -71.676529,10885.174805 -12560.552734 -169.13826,-13964.583008 -10598.074219 -135.686569,4292.63623 14793.443359 -151.68541,-7834.962891 -1508.797119 3.768634,11634.739258 11799.246094 -55.510849,-12828.614258 4186.136719 46.570343,-13371.688477 -3123.876953 134.798615,12012.838867 13455.822266 -90.234253,7551.702148 -10774.356445 -46.409428,-6572.548828 -5230.212891 15.535005,93.506195 11247.005859 9.44293,-5799.770508 8662.058594 -78.706886,9206.491211 3028.373047 -123.53093,-906.415283 -13603.881836 16.119019,-2128.581543 3598.950684 -86.709229,-3307.164062 4672.695312 -39.587109,-1277.678833 -12818.924805 146.822388,-12008.241211 -3168.647949 125.330589,6311.754883 -1563.627808 118.391449,2404.938477 -13612.365234 -120.779732,-10563.472656 -1792.762817 -122.420616,-4118.366211 -5562.308594 24.829912,-2960.475586 8079.017578 73.759422,-3747.242188 2375.453613 53.87875,13114.702148 4322.232422 -101.332314,
378.686005 , 3 , true , 13655.994141 1557.956299 -113.395157,4272.952637 13260.953125 -104.713791,2400.083008 -1468.23584 -71.676529,10854.719727 -12566.395508 -169.13826,-13986.773438 -10619.719727 -135.686569,4265.344727 14778.730469 -151.68541,-7804.023438 -1506.76123 3.768634,11652.297852 11773.695312 -55.510849,-12807.301758 4208.64502 46.570343,-13393.545898 -3101.883301 134.798615,12012.717773 13424.822266 -90.234253,7573.075195 -10796.819336 -46.409428,-6542.684082 -5221.902832 15.535005,124.086151 11252.091797 9.44293,-5793.700684 8631.664062 -78.706886,9189.356445 3002.534668 -123.53093,-876.633789 -13595.28418 16.119019,-2126.802979 3568.003662 -86.709229,-3283.270752 4652.941895 -39.587109,-1303.626953 -12801.97168 146.822388,-12026.163086 -3143.354492 125.330589,6297.011719 -1536.355225 118.391449,2389.075195 -13639.005859 -120.779732,-10580.092773 -1818.93042 -122.420616,-4090.22876 -5549.291016 24.829912,-2951.802246 8108.776367 73.759422,-3728.9646 2400.497314 53.87875,13108.617188 4291.837891 -101.332314,
379.184998 , 3 , false , 13643.672852 1529.503052 -113.395157,4265.081543 13230.982422 -104.713791,2409.831055 -1497.665405 -71.676529,10824.264648 -12572.238281 -169.13826,-14008.963867 -10641.365234 -135.686569,4238.053223 14764.017578 -151.68541,-7773.083984 -1504.725342 3.768634,11669.856445 11748.144531 -55.510849,-12785.989258 4231.15332 46.570343,-13415.40332 -3079.889648 134.798615,12012.59668 13393.822266 -90.234253,7594.448242 -10819.282227 -46.409428,-6512.819336 -5213.592773 15.535005,154.666107 11257.177734 9.44293,-5787.630859 8601.269531 -78.706886,9172.22168 2976.696289 -123.53093,-846.852295 -13586.686523 16.119019,-2125.024414 3537.056641 -86.709229,-3259.377441 4633.188477 -39.587109,-1329.575073 -12785.018555 146.822388,-12044.084961 -3118.061035 125.330589,6282.268555 -1509.082642 118.391449,2373.211914 -13665.646484 -120.779732,-10596.712891 -1845.098022 -122.420616,-4062.097168 -5536.273438 24.829912,-2943.128906 8138.535156 73.759422,-3710.687012 2425.541016 53.87875,13102.532227 4261.443359 -101.332314,
379.686005 , 3 , false , 13631.351562 1501.049805 -113.395157,4257.210449 13201.011719 -104.713791,2419.579102 -1527.094971 -71.676529,10793.80957 -12578.081055 -169.13826,-14031.154297 -10663.010742 -135.686569,4210.761719 14749.304688 -151.68541,-7742.144531 -1502.689453 3.768634,11687.415039 11722.59375 -55.510849,-12764.676758 4253.661621 46.570343,-13437.260742 -3057.895996 134.798615,12012.475586 13362.822266 -90.234253,7615.821289 -10841.745117 -46.409428,-6482.95459 -5205.282715 15.535005,185.246063 11262.263672 9.44293,-5781.561035 8570.875 -78.706886,9155.086914 2950.85791 -123.53093,-817.070801 -13578.088867 16.119019,-2123.24585 3506.109619 -86.709229,-3235.484131 4613.435059 -39.587109,-1355.523193 -12768.06543 146.822388,-12062.006836 -3092.767578 125.330589,6267.525391 -1481.810059 118.391449,2357.348633 -13692.287109 -120.779732,-10613.333008 -1871.265625 -122.420616,-4033.965576 -5523.255859 24.829912,-2934.455566 8168.293945 73.759422,-3692.409424 2450.584717 53.87875,13096.447266 4231.048828 -101.332314,
380.186005 , 3 , false , 13619.030273 1472.596558 -113.395157,4249.339355 13171.041016 -104.713791,2429.327148 -1556.524536 -71.676529,10763.354492 -12583.923828 -169.13826,-14053.344727 -10684.65625 -135.686569,4183.470215 14734.591797 -151.68541,-7711.205078 -1500.653564 3.768634,11704.973633 11697.042969 -55.510849,-12743.364258 4276.169922 46.570343,-13459.118164 -3035.902344 134.798615,12012.354492 13331.822266 -90.234253,7637.194336 -10864.208008 -46.409428,-6453.089844 -5196.972656 15.535005,215.826019 11267.349609 9.44293,-5775.491211 8540.480469 -78.706886,9137.952148 2925.019531 -123.53093,-787.289307 -13569.491211 16.119019,-2121.467285 3475.162598 -86.709229,-3211.59082 4593.681641 -39.587109,-1381.471313 -12751.112305 146.822388,-12079.928711 -3067.474121 125.330589,6252.782227 -1454.537476 118.391449,2341.485352 -13718.927734 -120.779732,-10629.953125 -1897.433228 -122.420616,-4005.833984 -5510.238281 24.829912,-2925.782227 8198.052734 73.759422,-3674.131836 2475.628418 53.87875,13090.362305 4200.654297 -101.332314,
380.686005 , 3 , false , 13606.708984 1444.143311 -113.395157,4241.468262 13141.070312 -104.713791,2439.075195 -1585.954102 -71.676529,10732.899414 -12589.766602 -169.13826,-14075.535156 -10706.301758 -135.686569,4156.178711 14719.878906 -151.68541,-7680.265625 -1498.617676 3.768634,11722.532227 11671.492188 -55.510849,-12722.051758 4298.678223 46.570343,-13480.975586 -3013.908691 134.798615,12012.233398 13300.822266 -90.234253,7658.567383 -10886.670898 -46.409428,-6423.225098 -5188.662598 15.535005,246.405975 11272.435547 9.44293,-5769.421387 8510.085938 -78.706886,9120.817383 2899.181152 -123.53093,-757.507812 -13560.893555 16.119019,-2119.688721 3444.215576 -86.709229,-3187.69751 4573.928223 -39.587109,-1407.419434 -12734.15918 146.822388,-12097.850586 -3042.180664 125.330589,6238.039062 -1427.264893 118.391449,2325.62207 -13745.568359 -120.779732,-10646.573242 -1923.60083 -122.420616,-3977.702393 -5497.220703 24.829912,-2917.108887 8227.811523 73.759422,-3655.854248 2500.672119 53.87875,13084.277344 4170.259766 -101.332314,
381.186005 , 3 , false , 13594.387695 1415.690063 -113.395157,4233.597168 13111.099609 -104.713791,2448.823242 -1615.383667 -71.676529,10702.444336 -12595.609375 -169.13826,-14097.725586 -10727.947266 -135.686569,4128.887207 14705.166016 -151.68541,-7649.326172 -1496.581787 3.768634,11740.09082 11645.941406 -55.510849,-12700.739258 4321.186523 46.570343,-13502.833008 -2991.915039 134.798615,12012.112305 13269.822266 -90.234253,7679.94043 -10909.133789 -46.409428,-6393.360352 -5180.352539 15.535005,276.985931 11277.521484 9.44293,-5763.351562 8479.691406 -78.706886,9103.682617 2873.342773 -123.53093,-727.726318 -13552.295898 16.119019,-2117.910156 3413.268555 -86.709229,-3163.804199 4554.174805 -39.587109,-1433.367554 -12717.206055 146.822388,-12115.772461 -3016.887207 125.330589,6223.295898 -1399.99231 118.391449,2309.758789 -13772.208984 -120.779732,-10663.193359 -1949.768433 -122.420616,-3949.570801 -5484.203125 24.829912,-2908.435547 8257.570312 73.759422,-3637.57666 2525.71582 53.87875,13078.192383 4139.865234 -101.332314,
381.686005 , 3 , false , 13582.066406 1387.236816 -113.395157,4225.726074 13081.128906 -104.713791,2458.571289 -1644.813232 -71.676529,10671.989258 -12601.452148 -169.13826,-14119.916016 -10749.592773 -135.686569,4101.595703 14690.453125 -151.68541,-7618.386719 -1494.545898 3.768634,11757.649414 11620.390625 -55.510849,-12679.426758 4343.694824 46.570343,-13524.69043 -2969.921387 134.798615,12011.991211 13238.822266 -90.234253,7701.313477 -10931.59668 -46.409428,-6363.495605 -5172.04248 15.535005,307.565887 11282.607422 9.44293,-5757.281738 8449.296875 -78.706886,9086.547852 2847.504395 -123.53093,-697.944824 -13543.698242 16.119019,-2116.131592 3382.321533 -86.709229,-3139.910889 4534.421387 -39.587109,-1459.315674 -12700.25293 146.822388,-12133.694336 -2991.59375 125.330589,6208.552734 -1372.719727 118.391449,2293.895508 -13798.849609 -120.779732,-10679.813477 -1975.936035 -122.420616,-3921.439209 -5471.185547 24.829912,-2899.762207 8287.329102 73.759422,-3619.299072 2550.759521 53.87875,13072.107422 4109.470703 -101.332314,
382.187012 , 3 , false , 13569.745117 1358.783569 -113.395157,4217.85498 13051.158203 -104.713791,2468.319336 -1674.242798 -71.676529,10641.53418 -12607.294922 -169.13826,-14142.106445 -10771.238281 -135.686569,4074.304199 14675.740234 -151.68541,-7587.447266 -1492.51001 3.768634,11775.208008 11594.839844 -55.510849,-12658.114258 4366.203125 46.570343,-13546.547852 -2947.927734 134.798615,12011.870117 13207.822266 -90.234253,7722.686523 -10954.05957 -46.409428,-6333.630859 -5163.732422 15.535005,338.145844 11287.693359 9.44293,-5751.211914 8418.902344 -78.706886,9069.413086 2821.666016 -123.53093,-668.16333 -13535.100586 16.119019,-2114.353027 3351.374512 -86.709229,-3116.017578 4514.667969 -39.587109,-1485.263794 -12683.299805 146.822388,-12151.616211 -2966.300293 125.330589,6193.80957 -1345.447144 118.391449,2278.032227 -13825.490234 -120.779732,-10696.433594 -2002.103638 -122.420616,-3893.307617 -5458.167969 24.829912,-2891.088867 8317.087891 73.759422,-3601.021484 2575.803223 53.87875,13066.022461 4079.076172 -101.332314,
382.686005 , 3 , false , 13557.423828 1330.330322 -113.395157,4209.983887 13021.1875 -104.713791,2478.067383 -1703.672363 -71.676529,10611.079102 -12613.137695 -169.13826,-14164.296875 -10792.883789 -135.686569,4047.012695 14661.027344 -151.68541,-7556.507812 -1490.474121 3.768634,11792.766602 11569.289062 -55.510849,-12636.801758 4388.711426 46.570343,-13568.405273 -2925.934082 134.798615,12011.749023 13176.822266 -90.234253,7744.05957 -10976.522461 -46.409428,-6303.766113 -5155.422363 15.535005,368.7258 11292.779297 9.44293,-5745.14209 8388.507812 -78.706886,9052.27832 2795.827637 -123.53093,-638.381836 -13526.50293 16.119019,-2112.574463 3320.42749 -86.709229,-3092.124268 4494.914551 -39.587109,-1511.211914 -12666.34668 146.822388,-12169.538086 -2941.006836 125.330589,6179.066406 -1318.174561 118.391449,2262.168945 -13852.130859 -120.779732,-10713.053711 -2028.27124 -122.420616,-3865.176025 -5445.150391 24.829912,-2882.415527 8346.84668 73.759422,-3582.743896 2600.846924 53.87875,13059.9375 4048.681641 -101.332314,
383.186005 , 3 , false , 13545.102539 1301.877075 -113.395157,4202.112793 12991.216797 -104.713791,2487.81543 -1733.101929 -71.676529,10580.624023 -12618.980469 -169.13826,-14186.487305 -10814.529297 -135.686569,4019.721191 14646.314453 -151.68541,-7525.568359 -1488.438232 3.768634,11810.325195 11543.738281 -55.510849,-12615.489258 4411.219727 46.570343,-13590.262695 -2903.94043 134.798615,12011.62793 13145.822266 -90.234253,7765.432617 -10998.985352 -46.409428,-6273.901367 -5147.112305 15.535005,399.305756 11297.865234 9.44293,-5739.072266 8358.113281 -78.706886,9035.143555 2769.989258 -123.53093,-608.600342 -13517.905273 16.119019,-2110.795898 3289.480469 -86.709229,-3068.230957 4475.161133 -39.587109,-1537.160034 -12649.393555 146.822388,-12187.459961 -2915.713379 125.330589,6164.323242 -1290.901978 118.391449,2246.305664 -13878.771484 -120.779732,-10729.673828 -2054.439697 -122.420616,-3837.044434 -5432.132812 24.829912,-2873.742188 8376.605469 73.759422,-3564.466309 2625.890625 53.87875,13053.852539 4018.287109 -101.332314,
383.687012 , 3 , false , 13532.78125 1273.423828 -113.395157,4194.241699 12961.246094 -104.713791,2497.563477 -1762.531494 -71.676529,10550.168945 -12624.823242 -169.13826,-14208.677734 -10836.174805 -135.686569,3992.429688 14631.601562 -151.68541,-7494.628906 -1486.402344 3.768634,11827.883789 11518.1875 -55.510849,-12594.176758 4433.728027 46.570343,-13612.120117 -2881.946777 134.798615,12011.506836 13114.822266 -90.234253,7786.805664 -11021.448242 -46.409428,-6244.036621 -5138.802246 15.535005,429.885712 11302.951172 9.44293,-5733.002441 8327.71875 -78.706886,9018.008789 2744.150879 -123.53093,-578.818848 -13509.307617 16.119019,-2109.017334 3258.533447 -86.709229,-3044.337646 4455.407715 -39.587109,-1563.108154 -12632.44043 146.822388,-12205.381836 -2890.419922 125.330589,6149.580078 -1263.629395 118.391449,2230.442383 -13905.412109 -120.779732,-10746.293945 -2080.611084 -122.420616,-3808.912842 -5419.115234 24.829912,-2865.068848 8406.364258 73.759422,-3546.188721 2650.934326 53.87875,13047.767578 3987.892578 -101.332314,
384.186005 , 3 , false , 13520.459961 1244.970581 -113.395157,4186.370605 12931.275391 -104.713791,2507.311523 -1791.96106 -71.676529,10519.713867 -12630.666016 -169.13826,-14230.868164 -10857.820312 -135.686569,3965.138184 14616.888672 -151.68541,-7463.689453 -1484.366455 3.768634,11845.442383 11492.636719 -55.510849,-12572.864258 4456.236328 46.570343,-13633.977539 -2859.953125 134.798615,12011.385742 13083.822266 -90.234253,7808.178711 -11043.911133 -46.409428,-6214.171875 -5130.492188 15.535005,460.465668 11308.037109 9.44293,-5726.932617 8297.324219 -78.706886,9000.874023 2718.3125 -123.53093,-549.037354 -13500.709961 16.119019,-2107.23877 3227.586426 -86.709229,-3020.444336 4435.654297 -39.587109,-1589.056274 -12615.487305 146.822388,-12223.303711 -2865.126465 125.330589,6134.836914 -1236.356812 118.391449,2214.579102 -13932.052734 -120.779732,-10762.914062 -2106.782471 -122.420616,-3780.78125 -5406.097656 24.829912,-2856.395508 8436.123047 73.759422,-3527.911133 2675.978027 53.87875,13041.682617 3957.498047 -101.332314,
384.687012 , 3 , false , 13508.138672 1216.517334 -113.395157,4178.499512 12901.304688 -104.713791,2517.05957 -1821.390625 -71.676529,10489.258789 -12636.508789 -169.13826,-14253.058594 -10879.46582 -135.686569,3937.84668 14602.175781 -151.68541,-7432.75 -1482.330566 3.768634,11863.000977 11467.085938 -55.510849,-12551.551758 4478.744629 46.570343,-13655.834961 -2837.959473 134.798615,12011.264648 13052.822266 -90.234253,7829.551758 -11066.374023 -46.409428,-6184.307129 -5122.182129 15.535005,491.045624 11313.123047 9.44293,-5720.862793 8266.929688 -78.706886,8983.739258 2692.474121 -123.53093,-519.255859 -13492.112305 16.119019,-2105.460205 3196.639404 -86.709229,-2996.551025 4415.900879 -39.587109,-1615.004395 -12598.53418 146.822388,-12241.225586 -2839.833008 125.330589,6120.09375 -1209.084229 118.391449,2198.71582 -13958.693359 -120.779732,-10779.53418 -2132.953857 -122.420616,-3752.649658 -5393.080078 24.829912,-2847.722168 8465.881836 73.759422,-3509.633545 2701.021729 53.87875,13035.597656 3927.103516 -101.332314,
386.035004 , 4 , true , 2145.453857 941.820068 -65.061363,-11808.857422 -2666.430664 -127.073708,8705.514648 7725.648438 -168.041885,7166.555664 12995.230469 -31.16667,-4637.280273 8366.709961 -30.84877,-8744.924805 11413.630859 74.987892,-7414.393555 -2185.920166 99.289444,-3238.914795 12214.078125 8.330684,6141.779297 -9651.131836 -54.894646,1635.744873 -4219.773438 115.03125,-1147.245117 2613.794189 -0.372742,13688.071289 -8285.499023 -33.516926,-10775.061523 -4644.095215 33.507946,4647.076172 1166.292114 120.989975,-11781.422852 -9212.624023 -140.701447,-14155.375977 -12811.4375 26.540476,-5498.50293 8912.74707 85.567474,8326.003906 11169.741211 -158.871887,11912.913086 9820.270508 7.000909,9778.019531 -6933.67041 -50.351727,14446.111328 -9689.220703 -38.936928,-4589.681152 7749.291504 49.153229,7294.470215 -13844.003906 156.000198,-11893.923828 -7182.144531 10.394299,-5699.168457 14343.287109 -64.387596,13296.237305 9773.021484 63.655891,5975.894043 -6326.376953 146.045395,-8528.24707 10788.40918 77.744164,
386.535004 , 4 , true , 2158.524414 913.711182 -65.061363,-11827.536133 -2691.164062 -127.073708,8675.180664 7719.230469 -168.041885,7193.075195 12979.185547 -31.16667,-4610.669922 8350.816406 -30.84877,-8736.902344 11443.571289 74.987892,-7419.403809 -2155.328857 99.289444,-3208.240234 12218.558594 8.330684,6159.610352 -9676.500977 -54.894646,1622.628906 -4191.679688 115.03125,-1116.245117 2613.589844 -0.372742,13713.924805 -8302.603516 -33.516926,-10749.208008 -4626.975586 33.507946,4631.12207 1192.868408 120.989975,-11805.399414 -9232.271484 -140.701447,-14127.645508 -12797.572266 26.540476,-5496.111328 8943.65625 85.567474,8297.092773 11158.570312 -158.871887,11943.670898 9824.054688 7.000909,9797.788086 -6957.541016 -50.351727,14470.239258 -9708.716797 -38.936928,-4569.413086 7772.738281 49.153229,7266.149414 -13831.410156 156.000198,-11863.438477 -7176.543945 10.394299,-5685.772461 14315.344727 -64.387596,13309.981445 9800.8125 63.655891,5950.176758 -6309.060547 146.045395,-8521.677734 10818.712891 77.744164,
387.035004 , 4 , true , 2171.594971 885.602295 -65.061363,-11846.214844 -2715.897461 -127.073708,8644.84668 7712.8125 -168.041885,7219.594727 12963.140625 -31.16667,-4584.05957 8334.922852 -30.84877,-8728.879883 11473.511719 74.987892,-7424.414062 -2124.737549 99.289444,-3177.565674 12223.039062 8.330684,6177.441406 -9701.870117 -54.894646,1609.512939 -4163.585938 115.03125,-1085.245117 2613.385498 -0.372742,13739.77832 -8319.708008 -33.516926,-10723.354492 -4609.855957 33.507946,4615.167969 1219.444702 120.989975,-11829.375977 -9251.918945 -140.701447,-14099.915039 -12783.707031 26.540476,-5493.719727 8974.56543 85.567474,8268.181641 11147.399414 -158.871887,11974.428711 9827.838867 7.000909,9817.556641 -6981.411621 -50.351727,14494.367188 -9728.212891 -38.936928,-4549.14502 7796.185059 49.153229,7237.828613 -13818.816406 156.000198,-11832.953125 -7170.943359 10.394299,-5672.376465 14287.402344 -64.387596,13323.725586 9828.603516 63.655891,5924.459473 -6291.744141 146.045395,-8515.108398 10849.016602 77.744164,
387.535004 , 4 , true , 2184.665527 857.493408 -65.061363,-11864.893555 -2740.630859 -127.073708,8614.512695 7706.394531 -168.041885,7246.114258 12947.095703 -31.16667,-4557.449219 8319.029297 -30.84877,-8720.857422 11503.452148 74.987892,-7429.424316 -2094.14624 99.289444,-3146.891113 12227.519531 8.330684,6195.272461 -9727.239258 -54.894646,1596.396973 -4135.492188 115.03125,-1054.245117 2613.181152 -0.372742,13765.631836 -8336.8125 -33.516926,-10697.500977 -4592.736328 33.507946,4599.213867 1246.020996 120.989975,-11853.352539 -9271.566406 -140.701447,-14072.18457 -12769.841797 26.540476,-5491.328125 9005.474609 85.567474,8239.270508 11136.228516 -158.871887,12005.186523 9831.623047 7.000909,9837.325195 -7005.282227 -50.351727,14518.495117 -9747.708984 -38.936928,-4528.876953 7819.631836 49.153229,7209.507812 -13806.222656 156.000198,-11802.467773 -7165.342773 10.394299,-5658.980469 14259.459961 -64.387596,13337.469727 9856.394531 63.655891,5898.742188 -6274.427734 146.045395,-8508.539062 10879.320312 77.744164,
