time,trial,gameplay?, 1 (x y rot), 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28,
364.234985 , 3 , true , -12429.000977 -3010.262695 -158.92334,-10883.166992 12008.384766 124.099762,7815.518555 -10025.450195 134.622665,3766.490234 6093.695312 174.199448,-7046.159668 -6432.334961 81.974495,6302.548828 2735.801025 -138.933136,-2605.349609 10657.699219 89.162514,2215.046631 14059.072266 -142.753281,-1003.754639 -272.608734 34.129627,-1593.358887 7854.689453 -36.843678,-10201.139648 -13709.78125 3.610093,14010.24707 -14058.943359 167.984894,-1207.329346 -11063.744141 46.856232,-8075.776367 -2088.788086 61.458221,-8063.751953 -9402.449219 18.337851,-8593.459961 1523.621216 106.50602,2044.909668 7422.072266 -54.000183,-2050.390869 -7430.310547 -139.497543,6922.545898 -13780.923828 -71.836037,-14850.413086 -3921.282227 163.438553,4550.081055 -5368.443359 -151.877457,7527.642578 10419.776367 -13.474842,7167.76416 -4010.833984 159.882629,3385.273682 928.583984 -168.902802,-935.431091 -10239.772461 54.438618,-5037.381836 -3054.811523 43.208897,1409.987671 -6303.456543 113.718781,4591.325195 -4890.359375 127.527206,
364.734985 , 3 , true , -12457.912109 -3021.410889 -158.92334,-10900.543945 12034.056641 124.099762,7793.736816 -10003.380859 134.622665,3735.64917 6096.828613 174.199448,-7041.830566 -6401.637695 81.974495,6279.177734 2715.43457 -138.933136,-2604.895508 10688.699219 89.162514,2190.366211 14040.302734 -142.753281,-978.094116 -255.215698 34.129627,-1568.549805 7836.101562 -36.843678,-10170.200195 -13707.84375 3.610093,13979.913086 -14052.495117 167.984894,-1186.130371 -11041.129883 46.856232,-8060.95752 -2061.557129 61.458221,-8034.326172 -9392.701172 18.337851,-8602.269531 1553.342163 106.50602,2063.133545 7396.990723 -54.000183,-2073.966309 -7450.442383 -139.497543,6932.203125 -13810.379883 -71.836037,-14853.290039 -3920.426758 -16.561506,4522.744141 -5383.050293 -151.877457,7557.794922 10412.541016 -13.474842,7138.65625 -4000.170166 159.882629,3354.856445 922.618225 -168.902802,-917.401367 -10214.554688 54.438618,-5014.782715 -3033.589844 43.208897,1397.518799 -6275.075195 113.718781,4572.43457 -4865.777344 127.527206,
365.234985 , 3 , true , -12486.823242 -3032.559082 -158.92334,-10917.920898 12059.728516 124.099762,7771.955078 -9981.311523 134.622665,3704.808105 6099.961914 174.199448,-7037.501465 -6370.94043 81.974495,6255.806641 2695.068115 -138.933136,-2604.441406 10719.699219 89.162514,2165.685791 14021.533203 -142.753281,-952.433594 -237.822662 34.129627,-1543.740723 7817.513672 -36.843678,-10139.260742 -13705.90625 3.610093,13949.579102 -14046.046875 167.984894,-1164.931396 -11018.515625 46.856232,-8046.138672 -2034.326172 61.458221,-8004.900391 -9382.953125 18.337851,-8611.079102 1583.06311 106.50602,2081.358154 7371.90918 -54.000183,-2097.541748 -7470.574219 -139.497543,6941.860352 -13839.835938 -71.836037,-14823.561523 -3929.266602 -16.561506,4495.407227 -5397.657227 -151.877457,7587.947266 10405.305664 -13.474842,7109.54834 -3989.506348 159.882629,3324.439209 916.652466 -168.902802,-899.371643 -10189.336914 54.438618,-4992.183594 -3012.368164 43.208897,1385.049927 -6246.693848 113.718781,4553.543945 -4841.195312 127.527206,
365.734985 , 3 , true , -12515.734375 -3043.707275 -158.92334,-10935.297852 12085.400391 124.099762,7750.17334 -9959.242188 134.622665,3673.967041 6103.095215 174.199448,-7033.172363 -6340.243164 81.974495,6232.435547 2674.70166 -138.933136,-2603.987305 10750.699219 89.162514,2141.005371 14002.763672 -142.753281,-926.773071 -220.429626 34.129627,-1518.931641 7798.925781 -36.843678,-10108.321289 -13703.96875 3.610093,13919.245117 -14039.598633 167.984894,-1143.732422 -10995.901367 46.856232,-8031.319824 -2007.095215 61.458221,-7975.474609 -9373.205078 18.337851,-8619.888672 1612.784058 106.50602,2099.582764 7346.827637 -54.000183,-2121.117188 -7490.706055 -139.497543,6951.517578 -13869.291992 -71.836037,-14793.833008 -3938.106445 -16.561506,4468.070312 -5412.26416 -151.877457,7618.099609 10398.070312 -13.474842,7080.44043 -3978.842529 159.882629,3294.021973 910.686707 -168.902802,-881.341919 -10164.119141 54.438618,-4969.584473 -2991.146484 43.208897,1372.581055 -6218.3125 113.718781,4534.65332 -4816.613281 127.527206,
366.234985 , 3 , true , -12544.645508 -3054.855469 -158.92334,-10952.674805 12111.072266 124.099762,7728.391602 -9937.172852 134.622665,3643.125977 6106.228516 174.199448,-7028.843262 -6309.545898 81.974495,6209.064453 2654.335205 -138.933136,-2603.533203 10781.699219 89.162514,2116.324951 13983.994141 -142.753281,-901.112549 -203.036591 34.129627,-1494.122559 7780.337891 -36.843678,-10077.381836 -13702.03125 3.610093,13888.911133 -14033.150391 167.984894,-1122.533447 -10973.287109 46.856232,-8016.500977 -1979.864258 61.458221,-7946.048828 -9363.457031 18.337851,-8628.698242 1642.505005 106.50602,2117.807373 7321.746094 -54.000183,-2144.692627 -7510.837891 -139.497543,6961.174805 -13898.748047 -71.836037,-14764.104492 -3946.946289 -16.561506,4440.733398 -5426.871094 -151.877457,7648.251953 10390.834961 -13.474842,7051.33252 -3968.178711 159.882629,3263.604736 904.720947 -168.902802,-863.312195 -10138.901367 54.438618,-4946.985352 -2969.924805 43.208897,1360.112183 -6189.931152 113.718781,4515.762695 -4792.03125 127.527206,
366.734985 , 3 , true , -12573.556641 -3066.003662 -158.92334,-10970.051758 12136.744141 124.099762,7706.609863 -9915.103516 134.622665,3612.284912 6109.361816 174.199448,-7024.51416 -6278.848633 81.974495,6185.693359 2633.96875 -138.933136,-2603.079102 10812.699219 89.162514,2091.644531 13965.224609 -142.753281,-875.452026 -185.643555 34.129627,-1469.313477 7761.75 -36.843678,-10046.442383 -13700.09375 3.610093,13858.577148 -14026.702148 167.984894,-1101.334473 -10950.672852 46.856232,-8001.682129 -1952.633301 61.458221,-7916.623047 -9353.708984 18.337851,-8637.507812 1672.225952 106.50602,2136.031982 7296.664551 -54.000183,-2168.268066 -7530.969727 -139.497543,6970.832031 -13928.204102 -71.836037,-14734.375977 -3955.786133 -16.561506,4413.396484 -5441.478027 -151.877457,7678.404297 10383.599609 -13.474842,7022.224609 -3957.514893 159.882629,3233.1875 898.755188 -168.902802,-845.282471 -10113.683594 54.438618,-4924.38623 -2948.703125 43.208897,1347.643311 -6161.549805 113.718781,4496.87207 -4767.449219 127.527206,
367.234985 , 3 , true , -12602.467773 -3077.151855 -158.92334,-10987.428711 12162.416016 124.099762,7684.828125 -9893.03418 134.622665,3581.443848 6112.495117 174.199448,-7020.185059 -6248.151367 81.974495,6162.322266 2613.602295 -138.933136,-2602.625 10843.699219 89.162514,2066.964111 13946.455078 -142.753281,-849.791504 -168.250519 34.129627,-1444.504395 7743.162109 -36.843678,-10015.50293 -13698.15625 3.610093,13828.243164 -14020.253906 167.984894,-1080.135498 -10928.058594 46.856232,-7986.863281 -1925.402344 61.458221,-7887.197266 -9343.960938 18.337851,-8646.317383 1701.946899 106.50602,2154.256592 7271.583008 -54.000183,-2191.843506 -7551.101562 -139.497543,6980.489258 -13957.660156 -71.836037,-14704.647461 -3964.625977 -16.561506,4386.05957 -5456.084961 -151.877457,7708.556641 10376.364258 -13.474842,6993.116699 -3946.851074 159.882629,3202.770264 892.789429 -168.902802,-827.252747 -10088.46582 54.438618,-4901.787109 -2927.481445 43.208897,1335.174438 -6133.168457 113.718781,4477.981445 -4742.867188 127.527206,
367.734985 , 3 , true , -12631.378906 -3088.300049 -158.92334,-11004.805664 12188.087891 124.099762,7663.046387 -9870.964844 134.622665,3550.602783 6115.628418 174.199448,-7015.855957 -6217.454102 81.974495,6138.951172 2593.23584 -138.933136,-2602.170898 10874.699219 89.162514,2042.284668 13927.685547 -142.753281,-824.130981 -150.857483 34.129627,-1419.695312 7724.574219 -36.843678,-9984.563477 -13696.21875 3.610093,13797.90918 -14013.805664 167.984894,-1058.936523 -10905.444336 46.856232,-7972.044434 -1898.171387 61.458221,-7857.771484 -9334.212891 18.337851,-8655.126953 1731.667847 106.50602,2172.481201 7246.501465 -54.000183,-2215.418945 -7571.233398 -139.497543,6990.146484 -13987.116211 -71.836037,-14674.918945 -3973.46582 -16.561506,4358.722656 -5470.691895 -151.877457,7738.708984 10369.128906 -13.474842,6964.008789 -3936.187256 159.882629,3172.353027 886.823669 -168.902802,-809.223022 -10063.248047 54.438618,-4879.187988 -2906.259766 43.208897,1322.705566 -6104.787109 113.718781,4459.09082 -4718.285156 127.527206,
368.234985 , 3 , true , -12660.290039 -3099.448242 -158.92334,-11022.182617 12213.759766 124.099762,7641.264648 -9848.895508 134.622665,3519.761719 6118.761719 174.199448,-7011.526855 -6186.756836 81.974495,6115.580078 2572.869385 -138.933136,-2601.716797 10905.699219 89.162514,2017.608032 13908.916016 -142.753281,-798.470459 -133.464447 34.129627,-1394.88623 7705.986328 -36.843678,-9953.624023 -13694.28125 3.610093,13767.575195 -14007.357422 167.984894,-1037.737549 -10882.830078 46.856232,-7957.225586 -1870.94043 61.458221,-7828.345703 -9324.464844 18.337851,-8663.936523 1761.388794 106.50602,2190.705811 7221.419922 -54.000183,-2238.994385 -7591.365234 -139.497543,6999.803711 -14016.572266 -71.836037,-14645.19043 -3982.305664 -16.561506,4331.385742 -5485.298828 -151.877457,7768.861328 10361.893555 -13.474842,6934.900879 -3925.523438 159.882629,3141.935791 880.85791 -168.902802,-791.193298 -10038.030273 54.438618,-4856.588867 -2885.038086 43.208897,1310.236694 -6076.405762 113.718781,4440.200195 -4693.703125 127.527206,
368.734985 , 3 , true , -12689.201172 -3110.596436 -158.92334,-11039.55957 12239.431641 124.099762,7619.48291 -9826.826172 134.622665,3488.920654 6121.89502 174.199448,-7007.197754 -6156.05957 81.974495,6092.208984 2552.50293 -138.933136,-2601.262695 10936.699219 89.162514,1992.931396 13890.146484 -142.753281,-772.809937 -116.071411 34.129627,-1370.077148 7687.398438 -36.843678,-9922.68457 -13692.34375 3.610093,13737.241211 -14000.90918 167.984894,-1016.538574 -10860.21582 46.856232,-7942.406738 -1843.709473 61.458221,-7798.919922 -9314.716797 18.337851,-8672.746094 1791.109741 106.50602,2208.93042 7196.338379 -54.000183,-2262.569824 -7611.49707 -139.497543,7009.460938 -14046.02832 -71.836037,-14615.461914 -3991.145508 -16.561506,4304.048828 -5499.905762 -151.877457,7799.013672 10354.658203 -13.474842,6905.792969 -3914.859619 159.882629,3111.518555 874.892151 -168.902802,-773.163574 -10012.8125 54.438618,-4833.989746 -2863.816406 43.208897,1297.767822 -6048.024414 113.718781,4421.30957 -4669.121094 127.527206,
369.234985 , 3 , true , -12718.112305 -3121.744629 -158.92334,-11056.936523 12265.103516 124.099762,7597.701172 -9804.756836 134.622665,3458.07959 6125.02832 174.199448,-7002.868652 -6125.362305 81.974495,6068.837891 2532.136475 -138.933136,-2600.808594 10967.699219 89.162514,1968.254761 13871.376953 -142.753281,-747.149414 -98.678375 34.129627,-1345.268066 7668.810547 -36.843678,-9891.745117 -13690.40625 3.610093,13706.907227 -13994.460938 167.984894,-995.3396 -10837.601562 46.856232,-7927.587891 -1816.478516 61.458221,-7769.494141 -9304.96875 18.337851,-8681.555664 1820.830688 106.50602,2227.155029 7171.256836 -54.000183,-2286.145264 -7631.628906 -139.497543,7019.118164 -14075.484375 -71.836037,-14585.733398 -3999.985352 -16.561506,4276.711914 -5514.512695 -151.877457,7829.166016 10347.422852 -13.474842,6876.685059 -3904.195801 159.882629,3081.101318 868.926392 -168.902802,-755.13385 -9987.594727 54.438618,-4811.390625 -2842.594727 43.208897,1285.29895 -6019.643066 113.718781,4402.418945 -4644.539062 127.527206,
369.734985 , 3 , true , -12747.023438 -3132.892822 -158.92334,-11074.313477 12290.775391 124.099762,7575.919434 -9782.6875 134.622665,3427.238525 6128.161621 174.199448,-6998.539551 -6094.665039 81.974495,6045.466797 2511.77002 -138.933136,-2600.354492 10998.699219 89.162514,1943.578125 13852.607422 -142.753281,-721.488892 -81.285339 34.129627,-1320.458984 7650.222656 -36.843678,-9860.805664 -13688.46875 3.610093,13676.573242 -13988.012695 167.984894,-974.140625 -10814.987305 46.856232,-7912.769043 -1789.247559 61.458221,-7740.068359 -9295.220703 18.337851,-8690.365234 1850.551636 106.50602,2245.379639 7146.175293 -54.000183,-2309.720703 -7651.760742 -139.497543,7028.775391 -14104.94043 -71.836037,-14556.004883 -4008.825195 -16.561506,4249.375 -5529.119629 -151.877457,7859.318359 10340.1875 -13.474842,6847.577148 -3893.531982 159.882629,3050.684082 862.960632 -168.902802,-737.104126 -9962.376953 54.438618,-4788.791504 -2821.373047 43.208897,1272.830078 -5991.261719 113.718781,4383.52832 -4619.957031 127.527206,
370.235992 , 3 , true , -12775.93457 -3144.041016 -158.92334,-11091.69043 12316.447266 124.099762,7554.137695 -9760.618164 134.622665,3396.397461 6131.294922 174.199448,-6994.210449 -6063.967773 81.974495,6022.095703 2491.403564 -138.933136,-2599.900391 11029.699219 89.162514,1918.901489 13833.837891 -142.753281,-695.828369 -63.892303 34.129627,-1295.649902 7631.634766 -36.843678,-9829.866211 -13686.53125 3.610093,13646.239258 -13981.564453 167.984894,-952.94165 -10792.373047 46.856232,-7897.950195 -1762.016602 61.458221,-7710.642578 -9285.472656 18.337851,-8699.174805 1880.272583 106.50602,2263.604248 7121.09375 -54.000183,-2333.296143 -7671.892578 -139.497543,7038.432617 -14134.396484 -71.836037,-14526.276367 -4017.665039 -16.561506,4222.038086 -5543.726562 -151.877457,7889.470703 10332.952148 -13.474842,6818.469238 -3882.868164 159.882629,3020.266846 856.994873 -168.902802,-719.074402 -9937.15918 54.438618,-4766.192383 -2800.151367 43.208897,1260.361206 -5962.880371 113.718781,4364.637695 -4595.375 127.527206,
370.735992 , 3 , true , -12804.845703 -3155.189209 -158.92334,-11109.067383 12342.119141 124.099762,7532.355957 -9738.548828 134.622665,3365.556396 6134.428223 174.199448,-6989.881348 -6033.270508 81.974495,5998.724609 2471.037109 -138.933136,-2599.446289 11060.699219 89.162514,1894.224854 13815.068359 -142.753281,-670.167847 -46.499268 34.129627,-1270.84082 7613.046875 -36.843678,-9798.926758 -13684.59375 3.610093,13615.905273 -13975.116211 167.984894,-931.742676 -10769.758789 46.856232,-7883.131348 -1734.785645 61.458221,-7681.216797 -9275.724609 18.337851,-8707.984375 1909.99353 106.50602,2281.828857 7096.012207 -54.000183,-2356.871582 -7692.024414 -139.497543,7048.089844 -14163.852539 -71.836037,-14496.547852 -4026.504883 -16.561506,4194.701172 -5558.333496 -151.877457,7919.623047 10325.716797 -13.474842,6789.361328 -3872.204346 159.882629,2989.849609 851.029114 -168.902802,-701.044678 -9911.941406 54.438618,-4743.593262 -2778.929688 43.208897,1247.892334 -5934.499023 113.718781,4345.74707 -4570.792969 127.527206,
371.235992 , 3 , true , -12833.756836 -3166.337402 -158.92334,-11126.444336 12367.791016 124.099762,7510.574219 -9716.479492 134.622665,3334.715332 6137.561523 174.199448,-6985.552246 -6002.573242 81.974495,5975.353516 2450.670654 -138.933136,-2598.992188 11091.699219 89.162514,1869.548218 13796.298828 -142.753281,-644.507324 -29.10622 34.129627,-1246.031738 7594.458984 -36.843678,-9767.987305 -13682.65625 3.610093,13585.571289 -13968.667969 167.984894,-910.543701 -10747.144531 46.856232,-7868.3125 -1707.554688 61.458221,-7651.791016 -9265.976562 18.337851,-8716.793945 1939.714478 106.50602,2300.053467 7070.930664 -54.000183,-2380.447021 -7712.15625 -139.497543,7057.74707 -14193.308594 -71.836037,-14466.819336 -4035.344727 -16.561506,4167.364258 -5572.94043 -151.877457,7949.775391 10318.481445 -13.474842,6760.253418 -3861.540527 159.882629,2959.432373 845.063354 -168.902802,-683.014954 -9886.723633 54.438618,-4720.994141 -2757.708008 43.208897,1235.423462 -5906.117676 113.718781,4326.856445 -4546.210938 127.527206,
371.735992 , 3 , true , -12862.667969 -3177.485596 -158.92334,-11143.821289 12393.462891 124.099762,7488.79248 -9694.410156 134.622665,3303.874268 6140.694824 174.199448,-6981.223145 -5971.875977 81.974495,5951.982422 2430.304199 -138.933136,-2598.538086 11122.699219 89.162514,1844.871582 13777.529297 -142.753281,-618.846802 -11.713133 34.129627,-1221.222656 7575.871094 -36.843678,-9737.047852 -13680.71875 3.610093,13555.237305 -13962.219727 167.984894,-889.344727 -10724.530273 46.856232,-7853.493652 -1680.32373 61.458221,-7622.365234 -9256.228516 18.337851,-8725.603516 1969.435425 106.50602,2318.278076 7045.849121 -54.000183,-2404.022461 -7732.288086 -139.497543,7067.404297 -14222.764648 -71.836037,-14437.09082 -4044.18457 -16.561506,4140.027344 -5587.547363 -151.877457,7979.927734 10311.246094 -13.474842,6731.145508 -3850.876709 159.882629,2929.015137 839.097595 -168.902802,-664.985229 -9861.505859 54.438618,-4698.39502 -2736.486328 43.208897,1222.95459 -5877.736328 113.718781,4307.96582 -4521.628906 127.527206,
372.235992 , 3 , true , -12891.579102 -3188.633789 -158.92334,-11161.198242 12419.134766 124.099762,7467.010742 -9672.34082 134.622665,3273.033203 6143.828125 174.199448,-6976.894043 -5941.178711 81.974495,5928.611328 2409.937744 -138.933136,-2598.083984 11153.699219 89.162514,1820.194946 13758.759766 -142.753281,-593.186279 5.679936 34.129627,-1196.413574 7557.283203 -36.843678,-9706.108398 -13678.78125 3.610093,13524.90332 -13955.771484 167.984894,-868.145752 -10701.916016 46.856232,-7838.674805 -1653.092773 61.458221,-7592.939453 -9246.480469 18.337851,-8734.413086 1999.156372 106.50602,2336.502686 7020.767578 -54.000183,-2427.5979 -7752.419922 -139.497543,7077.061523 -14252.220703 -71.836037,-14407.362305 -4053.024414 -16.561506,4112.69043 -5602.154297 -151.877457,8010.080078 10304.010742 -13.474842,6702.037598 -3840.212891 159.882629,2898.5979 833.131836 -168.902802,-646.955505 -9836.288086 54.438618,-4675.795898 -2715.264648 43.208897,1210.485718 -5849.35498 113.718781,4289.075195 -4497.046875 127.527206,
372.735992 , 3 , true , -12920.490234 -3199.781982 -158.92334,-11178.575195 12444.806641 124.099762,7445.229004 -9650.271484 134.622665,3242.192139 6146.961426 174.199448,-6972.564941 -5910.481445 81.974495,5905.240234 2389.571289 -138.933136,-2597.629883 11184.699219 89.162514,1795.518311 13739.990234 -142.753281,-567.525757 23.073013 34.129627,-1171.604492 7538.695312 -36.843678,-9675.168945 -13676.84375 3.610093,13494.569336 -13949.323242 167.984894,-846.946777 -10679.301758 46.856232,-7823.855957 -1625.861816 61.458221,-7563.513672 -9236.732422 18.337851,-8743.222656 2028.877319 106.50602,2354.727295 6995.686035 -54.000183,-2451.17334 -7772.551758 -139.497543,7086.71875 -14281.676758 -71.836037,-14377.633789 -4061.864258 -16.561506,4085.353516 -5616.76123 -151.877457,8040.232422 10296.775391 -13.474842,6672.929688 -3829.549072 159.882629,2868.180664 827.166077 -168.902802,-628.925781 -9811.070312 54.438618,-4653.196777 -2694.042969 43.208897,1198.016846 -5820.973633 113.718781,4270.18457 -4472.464844 127.527206,
